placeId,address,sub_channel,phone,latitude,longitude,googleUrl,outlet_name
JlcfVUwhXmTkRfc9obqXcbHo," Janki Vihar Colony, Jankipuram Vistar, Lucknow, Uttar Pradesh 226021",Supermarket, 094150 82297,26.9351632,80.9478219,https://www.google.com/maps/place/Arnav+mart/data=!4m7!3m6!1s0x3999570853d5c795:0x7a6cdca56e68cf7d!8m2!3d26.9351632!4d80.9478219!16s%2Fg%2F11qp4s7h8l!19sChIJlcfVUwhXmTkRfc9obqXcbHo?authuser=0&hl=en&rclk=1,Arnav mart
JG4XEwwNXmTkRzIDb27ZyZZU," 3/1246, Sector 3 Rd, Sector 3, Jankipuram Extension, Lucknow, Uttar Pradesh 226031",Indian grocery store, 080040 01475,26.9353879,80.9422914,https://www.google.com/maps/place/Grihasthi+Bazar/data=!4m7!3m6!1s0x39995703c3c4851b:0x956572b6dbdb80cc!8m2!3d26.9353879!4d80.9422914!16s%2Fg%2F11fy4vxlvg!19sChIJG4XEwwNXmTkRzIDb27ZyZZU?authuser=0&hl=en&rclk=1,Grihasthi Bazar
JiYHTM3tXmTkR_2gXjxTK2tM," WXM7+656, Gadriyanpurwa Rd, Janki Vihar Colony, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery store, 093350 14000,26.9330435,80.9628821,https://www.google.com/maps/place/EasyMart/data=!4m7!3m6!1s0x3999577b33d38189:0xd3daca148f1768ff!8m2!3d26.9330435!4d80.9628821!16s%2Fg%2F11n085bfcj!19sChIJiYHTM3tXmTkR_2gXjxTK2tM?authuser=0&hl=en&rclk=1,EasyMart
JD5nUDgzjmzkRZkp95-QTVu0," Shankar Puri Rd, Officers Colony, Shankar Puri, Kamta, Lucknow, Uttar Pradesh 226028",Grocery store, 070070 71491,26.8779262,81.0214539,https://www.google.com/maps/place/Annapurna+Super+Mart/data=!4m7!3m6!1s0x399be30c0ed4990f:0xed5613e4e77d4a66!8m2!3d26.8779262!4d81.0214539!16s%2Fg%2F11p6d4qjt7!19sChIJD5nUDgzjmzkRZkp95-QTVu0?authuser=0&hl=en&rclk=1,Annapurna Super Mart
JP-yIiCFXmTkRfIslMgU7WWI," 346, phase, Eden enclave society, 2, Kursi Rd, gudamba, Lucknow, Guramba, Uttar Pradesh 226021",Grocery store, 079059 37883,26.9329517,80.9721719,https://www.google.com/maps/place/Punjabi+Store/data=!4m7!3m6!1s0x399957218888ec3f:0x62593b0532258b7c!8m2!3d26.9329517!4d80.9721719!16s%2Fg%2F11mvhhxm_f!19sChIJP-yIiCFXmTkRfIslMgU7WWI?authuser=0&hl=en&rclk=1,Punjabi Store
J9XP5X0pXmTkRpfwOqZNxv-8," Unnamed Road, Phool Bagh Colony, Lucknow, Uttar Pradesh 226022",Grocery store, 091257 92901,26.912728,80.9687124,https://www.google.com/maps/place/Rathor+Genral+Store/data=!4m7!3m6!1s0x3999574a5ff973f5:0xefbf7193a90efca5!8m2!3d26.912728!4d80.9687124!16s%2Fg%2F11ffvrx9vk!19sChIJ9XP5X0pXmTkRpfwOqZNxv-8?authuser=0&hl=en&rclk=1,Rathor Genral Store
JfQ-qEaNXmTkRoYaP8NfdZtg," 6/70, Sector H, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery store, 099363 47544,26.920474,80.961244,https://www.google.com/maps/place/Aashirvaad+Store/data=!4m7!3m6!1s0x399957a311aa0f7d:0xd866ddd7f08f86a1!8m2!3d26.920474!4d80.961244!16s%2Fg%2F11c5_8jk0c!19sChIJfQ-qEaNXmTkRoYaP8NfdZtg?authuser=0&hl=en&rclk=1,Aashirvaad Store
JewGXVCdWmTkRQ6ddlsnTlH8," Near chota durga mandir,brahma nager, Sitapur Rd, Madehgunj, Lucknow, Uttar Pradesh 226020",Indian grocery store, 070806 43436,26.8817455,80.9263923,https://www.google.com/maps/place/Tiwari+General+Store/data=!4m7!3m6!1s0x399956275497017b:0x7f94d3c9965da743!8m2!3d26.8817455!4d80.9263923!16s%2Fg%2F11c20dd5xh!19sChIJewGXVCdWmTkRQ6ddlsnTlH8?authuser=0&hl=en&rclk=1,Tiwari General Store
JIecrAyFWmTkRwOHvLYS4Bw0," Triveni Nagar Sitapur Road, Near Park, Triveni Nagar 3, Lucknow, Uttar Pradesh 226026",Grocery store, 098892 40952,26.8844902,80.9242002,https://www.google.com/maps/place/Gupta+Store/data=!4m7!3m6!1s0x39995621032be721:0xd07b8842defe1c0!8m2!3d26.8844902!4d80.9242002!16s%2Fg%2F1th1b39n!19sChIJIecrAyFWmTkRwOHvLYS4Bw0?authuser=0&hl=en&rclk=1,Gupta Store
Jh9UkgE5XmTkRP9tQ_utW7oQ," 465, Kursi Rd, Gudamba Thana, Dandiya Bazar, Mishrapur, Lucknow, Uttar Pradesh 226026",Indian grocery store, 099180 42396,26.8866178,80.9521366,https://www.google.com/maps/place/Patanjali+Arogya+Kendra/data=!4m7!3m6!1s0x3999574e8024d587:0x84ee56ebfe50db3f!8m2!3d26.8866178!4d80.9521366!16s%2Fg%2F11vjxqqlq3!19sChIJh9UkgE5XmTkRP9tQ_utW7oQ?authuser=0&hl=en&rclk=1,Patanjali Arogya Kendra
J9Y1SHCdWmTkRvwYUK-2wOG0," 538K, 493, Sitapur Rd, Triveni Nagar - 2, Triveni Nagar, Lucknow, Uttar Pradesh 226020",Grocery store, 098399 75034,26.8818758,80.9278061,"https://www.google.com/maps/place/,Jai+Ambey+Super+Store/data=!4m7!3m6!1s0x399956271c528df5:0x6d38b0ed2b1406bf!8m2!3d26.8818758!4d80.9278061!16s%2Fg%2F11b6ll31w6!19sChIJ9Y1SHCdWmTkRvwYUK-2wOG0?authuser=0&hl=en&rclk=1",",Jai Ambey Super Store"
J4dN6AW3jmzkRyJX9zzsq9iQ," Pushu Ka Purwa, Yadav Market, Ameti University Malhaur Station, Uttar Pradesh 226010",Supermarket, 085738 63434,26.8564951,81.0573619,https://www.google.com/maps/place/M.D.+SUPER+MART/data=!4m7!3m6!1s0x399be36d017ad3e1:0x24f62a3bcffd95c8!8m2!3d26.8564951!4d81.0573619!16s%2Fg%2F11sbbj9jc_!19sChIJ4dN6AW3jmzkRyJX9zzsq9iQ?authuser=0&hl=en&rclk=1,M.D. SUPER MART
Jm4tuYR7jmzkRcLICL3j6kMk," 5/578, Amar Shaheed Path, Sector 5, Sector 6, Gomti Nagar, Extension, Uttar Pradesh 226010",Supermarket, 099164 67898,26.837609,81.013672,https://www.google.com/maps/place/WEDOST+Supermarket/data=!4m7!3m6!1s0x399be31e616e8b9b:0xc990fa782f02b270!8m2!3d26.837609!4d81.013672!16s%2Fg%2F11c0py5l9q!19sChIJm4tuYR7jmzkRcLICL3j6kMk?authuser=0&hl=en&rclk=1,WEDOST Supermarket
JTTSDHST7mzkR4-ruVGGNepI," Khasra No 1181 Bijnour Road, Amar Shaheed Path, near Omaxe City, Lucknow, Uttar Pradesh 226002",Grocery store, 078279 91006,26.7608922,80.9206538,https://www.google.com/maps/place/The+Grocery+Supermart/data=!4m7!3m6!1s0x399bfb241d83344d:0x927a8d6154eeeae3!8m2!3d26.7608922!4d80.9206538!16s%2Fg%2F11nnv7lfd6!19sChIJTTSDHST7mzkR4-ruVGGNepI?authuser=0&hl=en&rclk=1,The Grocery Supermart
JY3TvHez7mzkRpc3ML2Emn0Q," Sector O, Mansarovar, Transport Nagar, Lucknow, Uttar Pradesh 226012",Grocery store, 063946 31047,26.7732078,80.9035957,https://www.google.com/maps/place/G+S+Supermarket/data=!4m7!3m6!1s0x399bfbec1def7463:0x449f26612fcccda5!8m2!3d26.7732078!4d80.9035957!16s%2Fg%2F11kf34wbtn!19sChIJY3TvHez7mzkRpc3ML2Emn0Q?authuser=0&hl=en&rclk=1,G S Supermarket
JCxFjGrH9mzkRsPzxWf63xNE," 2, Shivaji Marg, Lucknow, Uttar Pradesh 226018",Produce market, 088961 87340,26.8430659,80.9282638,https://www.google.com/maps/place/Annapurna+Bhandar/data=!4m7!3m6!1s0x399bfdb11a63110b:0xd1c4b7fe59f1fcb0!8m2!3d26.8430659!4d80.9282638!16s%2Fg%2F1tjtgp8w!19sChIJCxFjGrH9mzkRsPzxWf63xNE?authuser=0&hl=en&rclk=1,Annapurna Bhandar
JAVff6E37mzkRKR0Ug8if1tU," Block B, 08, Raibareli Rd, South City, Lucknow, Uttar Pradesh 226025",Grocery store, 095175 55955,26.7714552,80.9431227,https://www.google.com/maps/place/KRITI+MART-Best+grocery+store+in+telibagh+Lucknow-Best+Mart+in+Talibagh+lucknow-Near+me+Mart/data=!4m7!3m6!1s0x399bfb4de8df5701:0xd5d69fc883141d29!8m2!3d26.7714552!4d80.9431227!16s%2Fg%2F11rx4j2cbg!19sChIJAVff6E37mzkRKR0Ug8if1tU?authuser=0&hl=en&rclk=1,KRITI MART-Best grocery store in telibagh Lucknow-Best Mart in Talibagh lucknow-Near me Mart
JWd0T5cL9mzkRxLH17f6wFBo," 26, R. A. Bazar, Topkhana, Cantonment, Lucknow, Uttar Pradesh 226002",Indian grocery store, 083039 37393,26.807003,80.9546999,https://www.google.com/maps/place/My+PAA+Store/data=!4m7!3m6!1s0x399bfdc2e513dd59:0x1a14b0feedf5b1c4!8m2!3d26.807003!4d80.9546999!16s%2Fg%2F11nn42mn9s!19sChIJWd0T5cL9mzkRxLH17f6wFBo?authuser=0&hl=en&rclk=1,My PAA Store
Js9tQAwT7mzkRrwVtNSP3SK8," QW2X+CGM, SGPGI Campus, Raibarely Road, dhuaraka puri ,Khalsa House, panchan khera road, near raibareli road, Haibat Mau Mawaiya, Lucknow, Uttar Pradesh 226014",Grocery store, 099841 52417,26.751082,80.9487823,https://www.google.com/maps/place/Rishi+General+merchant+Store/data=!4m7!3m6!1s0x399bfb040350dbb3:0xaf48f723356d05af!8m2!3d26.751082!4d80.9487823!16s%2Fg%2F11bv30jvmj!19sChIJs9tQAwT7mzkRrwVtNSP3SK8?authuser=0&hl=en&rclk=1,Rishi General merchant Store
J62pyegBXmTkRmAssO99Dt7M," 60 Feet Rd, Abhishekpuram, Alisha Nagar, Sultanpur Village, Jankipuram Extension, Lucknow, Uttar Pradesh 226021",Indian grocery store, 093353 44898,26.9301173,80.9447966,https://www.google.com/maps/place/Buddhiram+Stores/data=!4m7!3m6!1s0x399957007a726aeb:0xb3b743df3b2c0b98!8m2!3d26.9301173!4d80.9447966!16s%2Fg%2F11dywljbr8!19sChIJ62pyegBXmTkRmAssO99Dt7M?authuser=0&hl=en&rclk=1,Buddhiram Stores
J6R0zfbdXmTkRidwLnOd8uj4," B 1/121, Sector G Jankipuram, Sector G, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery store, 096828 12345,26.9102552,80.953899,https://www.google.com/maps/place/Goodies+Store/data=!4m7!3m6!1s0x399957b77d331de9:0x3eba7ce79c0bdc89!8m2!3d26.9102552!4d80.953899!16s%2Fg%2F11f2wlx4qw!19sChIJ6R0zfbdXmTkRidwLnOd8uj4?authuser=0&hl=en&rclk=1,Goodies Store
JxTeOQ_RXmTkRiA6_S_OWwCw," 8/7, Sahara States Rd, Sahara States, Janki Vihar Colony, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery store, 080909 48533,26.922171,80.9528218,https://www.google.com/maps/place/Apna+Store/data=!4m7!3m6!1s0x399957f4438e37c5:0x2cc096f34bbf0e88!8m2!3d26.922171!4d80.9528218!16s%2Fg%2F11mb_cklrx!19sChIJxTeOQ_RXmTkRiA6_S_OWwCw?authuser=0&hl=en&rclk=1,Apna Store
Jj9Ul6k5XmTkRYrsG0o33lJY," lower ground floor, E-1/257, 60 Feet Rd, Sector I, Sultanpur Village, Jankipuram Extension, Lucknow, Uttar Pradesh 226021",Indian grocery store, 099352 92482,26.9235016,80.941889,https://www.google.com/maps/place/Poorvanchal+Aata+Chakki+and+Store/data=!4m7!3m6!1s0x3999574eea25d58f:0x9694f78dd206bb62!8m2!3d26.9235016!4d80.941889!16s%2Fg%2F11y9nfn4x_!19sChIJj9Ul6k5XmTkRYrsG0o33lJY?authuser=0&hl=en&rclk=1,Poorvanchal Aata Chakki and Store
JA6otJQRXmTkRH6fsUkt4xqc," Janki Vihar Colony, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery storeOpen ⋅ Closes 9:30 pm, 086045 27224,26.9362788,80.9503535,https://www.google.com/maps/place/Lodhi+Enterprises+at+Lodhi+Chauraha+Sidpur+Jageer/data=!4m7!3m6!1s0x39995704252daa03:0xa7c6784b52eca71f!8m2!3d26.9362788!4d80.9503535!16s%2Fg%2F11fy4vtjl0!19sChIJA6otJQRXmTkRH6fsUkt4xqc?authuser=0&hl=en&rclk=1,Lodhi Enterprises at Lodhi Chauraha Sidpur Jageer
Jk-YDSClXmTkRPDWk_cJDvCg," Maurya nagar jankipuram ext Nirmal baba kuttiya mandir lodhi chauraha, Janki Vihar Colony, Madiyaon, Lucknow, Uttar Pradesh 226021",Grocery store, 085458 87331,26.9345735,80.952588,https://www.google.com/maps/place/Sainik+Ardh+Sanik+Canteen/data=!4m7!3m6!1s0x399957294803e693:0x28bc43c2fda4353c!8m2!3d26.9345735!4d80.952588!16s%2Fg%2F11sfkpg16v!19sChIJk-YDSClXmTkRPDWk_cJDvCg?authuser=0&hl=en&rclk=1,Sainik Ardh Sanik Canteen
Jq6vYNKlXmTkR4fNswafW-Uw," Madiyaon Gaon Rd, Sector I, Janki Vihar Colony, Jankipuram, Lucknow, Uttar Pradesh 226021",General store, 081819 49348,26.9239236,80.9486044,https://www.google.com/maps/place/Trust+Grocery+Store/data=!4m7!3m6!1s0x399957a934d8abab:0x4cf9d6a7c16cf3e1!8m2!3d26.9239236!4d80.9486044!16s%2Fg%2F11d_d3pnq4!19sChIJq6vYNKlXmTkR4fNswafW-Uw?authuser=0&hl=en&rclk=1,Trust Grocery Store
J624Z-HJXmTkRhtFpmb-GNEw," Indrapuri colony, sitapur, road, Lucknow, Uttar Pradesh 226021",Indian grocery store, 080815 93223,26.9264545,80.9351066,https://www.google.com/maps/place/Sameer+general+store/data=!4m7!3m6!1s0x39995772f8196eeb:0x4c3486bf9969d186!8m2!3d26.9264545!4d80.9351066!16s%2Fg%2F11rz3wpk72!19sChIJ624Z-HJXmTkRhtFpmb-GNEw?authuser=0&hl=en&rclk=1,Sameer general store
JP_W0fsdXmTkRB6TtwX_FHAo," No CP3, & CP4, Danbro Tower, Sitapur Rd Yojna, near Danbro Training Institute, Sector B, Aliganj, Lucknow, Uttar Pradesh 226021 Located in: Danbro Institute of Bakery & Culinary Art & Science",Hypermarket, 1800 891 0001,26.9074353,80.9458806,https://www.google.com/maps/place/Reliance+SMART+Bazaar/data=!4m7!3m6!1s0x399957c77eb4f53f:0xa1cc57fc1eda407!8m2!3d26.9074353!4d80.9458806!16s%2Fg%2F11w1lnxfl9!19sChIJP_W0fsdXmTkRB6TtwX_FHAo?authuser=0&hl=en&rclk=1,Reliance SMART Bazaar
JVdWAE4BXmTkRXIie6EI42fM," Sitapur Rd, near Engineering College Chauraha, Sector B, Jankipuram, Lucknow, Uttar Pradesh 226021",Hypermarket, 081788 08962,26.9105446,80.94828,https://www.google.com/maps/place/VISHAL+MEGA+MART/data=!4m7!3m6!1s0x399957801380d555:0xf3d93842e89e885c!8m2!3d26.9105446!4d80.94828!16s%2Fg%2F11qm38jyll!19sChIJVdWAE4BXmTkRXIie6EI42fM?authuser=0&hl=en&rclk=1,VISHAL MEGA MART
Jp8Ha-stXmTkRqLhdD-CfAN8," Sitapur Rd Yojna, Sector A, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery store, 099368 25498,26.9070092,80.9432493,https://www.google.com/maps/place/Vicky+General+Store/data=!4m7!3m6!1s0x399957cbfadac1a7:0xdf009fe00f5db8a8!8m2!3d26.9070092!4d80.9432493!16s%2Fg%2F11lgsctp9g!19sChIJp8Ha-stXmTkRqLhdD-CfAN8?authuser=0&hl=en&rclk=1,Vicky General Store
JWThXPdhXmTkR5seY9rjCBvw," Shop No, MDI 9, Sector I Main Rd, near Sahara Estate, Sector I, Janki Vihar Colony, Jankipuram, Lucknow, Uttar Pradesh 226021",Indian grocery store, 075186 02109,26.920136,80.952345,https://www.google.com/maps/place/Patanjali+Chikitsalay/data=!4m7!3m6!1s0x399957d83d573859:0xfc06c2b8f698c7e6!8m2!3d26.920136!4d80.952345!16s%2Fg%2F11gzq9z0p6!19sChIJWThXPdhXmTkR5seY9rjCBvw?authuser=0&hl=en&rclk=1,Patanjali Chikitsalay
JRRUCjLRXmTkRwpGH_TVP7AE," UGF 44Adarsh Complex, Sector B, Jankipuram, Lucknow, Uttar Pradesh 226021",Organic food store, 090441 03000,26.9107875,80.9451479,https://www.google.com/maps/place/Organic+Parivar/data=!4m7!3m6!1s0x399957b48c021545:0x1ec4f35fd8791c2!8m2!3d26.9107875!4d80.9451479!16s%2Fg%2F11c548_njr!19sChIJRRUCjLRXmTkRwpGH_TVP7AE?authuser=0&hl=en&rclk=1,Organic Parivar
JwSFhoVRWmTkR134rNtff0cQ," 60 Feet Rd, Sultanpur Village, Jankipuram, Lucknow, Uttar Pradesh 226021",Grocery store, 074085 74085,26.9245317,80.9420415,https://www.google.com/maps/place/Vestige+DLCP+Jankipuram/data=!4m7!3m6!1s0x39995654a16121c1:0xc4d1dfd7362b7ed7!8m2!3d26.9245317!4d80.9420415!16s%2Fg%2F11hchvty7f!19sChIJwSFhoVRWmTkR134rNtff0cQ?authuser=0&hl=en&rclk=1,Vestige DLCP Jankipuram
Jx26VJolXmTkR0zqrexgTCP4," Sahara Estate &Grace Road, in front of Glamour Beauty Parlour, Lucknow, Uttar Pradesh 226021",Produce market, 063887 78077,26.9210439,80.953323,https://www.google.com/maps/place/BABA+JI+VEGETABLES+SHOP/data=!4m7!3m6!1s0x3999578926956ec7:0xfe0813187bab3ad3!8m2!3d26.9210439!4d80.953323!16s%2Fg%2F11rvlqw5js!19sChIJx26VJolXmTkR0zqrexgTCP4?authuser=0&hl=en&rclk=1,BABA JI VEGETABLES SHOP
JFQHTQlZWmTkR-rYVDhFjcNY," PLOT NO. CP - 49, Sitapur Rd, Diguria, Sector E, SCHEME, Lucknow, Uttar Pradesh 226021",Hypermarket, 074284 34502,26.9266175,80.9357753,https://www.google.com/maps/place/Vishal+Mega+Mart/data=!4m7!3m6!1s0x3999565642d30115:0xd67063110e15b6fa!8m2!3d26.9266175!4d80.9357753!16s%2Fg%2F11y4tdmk6_!19sChIJFQHTQlZWmTkR-rYVDhFjcNY?authuser=0&hl=en&rclk=1,Vishal Mega Mart
JtfONyq_imzkRGKPvekAbMjo," Shivam Palace, Polytechnic Flyover, Near OBC/PNB bank, Block D, Indira Nagar, Lucknow, Uttar Pradesh 226016",Supermarket, 090059 99457,26.8755752,80.9955288,https://www.google.com/maps/place/Family+Bazar+Polytechnic/data=!4m7!3m6!1s0x399be2afca8df3b5:0x3a321b407aefa318!8m2!3d26.8755752!4d80.9955288!16s%2Fg%2F1hf31q_1b!19sChIJtfONyq_imzkRGKPvekAbMjo?authuser=0&hl=en&rclk=1,Family Bazar Polytechnic
JOyywQ6fimzkRTb_oh2U8ZVc," 10/706, Jama Masjid Rd, Sector 10, Indira Nagar, Lucknow, Uttar Pradesh 226016",Grocery store, 098072 55215,26.885476,81.002644,https://www.google.com/maps/place/ARYA+MART/data=!4m7!3m6!1s0x399be2a743b02c3b:0x57653c6587e8bf4d!8m2!3d26.885476!4d81.002644!16s%2Fg%2F11fxqqw1qs!19sChIJOyywQ6fimzkRTb_oh2U8ZVc?authuser=0&hl=en&rclk=1,ARYA MART
JFaXNYs_imzkR4jwEUl7DzjU," 4/267, Vivek Khand 4, Gomti Nagar, Lucknow, Uttar Pradesh 226010",Grocery store, 097920 06234,26.8547171,80.9979468,https://www.google.com/maps/place/Arora+Departmental+Store/data=!4m7!3m6!1s0x399be2cf62cda515:0x35cec35e52043ce2!8m2!3d26.8547171!4d80.9979468!16s%2Fg%2F1hm1r7my3!19sChIJFaXNYs_imzkR4jwEUl7DzjU?authuser=0&hl=en&rclk=1,Arora Departmental Store
JVVVV5QdYmTkRv9eNG4Lt8GY," 134, Sector 13, Indira Nagar, Lucknow, Uttar Pradesh 226016",Grocery store, 091450 12550,26.8867415,80.9974679,https://www.google.com/maps/place/24+7+Super+Store/data=!4m7!3m6!1s0x39995807e5555555:0x66f0ed821b8dd7bf!8m2!3d26.8867415!4d80.9974679!16s%2Fg%2F11n60d4549!19sChIJVVVV5QdYmTkRv9eNG4Lt8GY?authuser=0&hl=en&rclk=1,24 7 Super Store
Jc9NuevfjmzkRxLkorOUELfY," Shalimae Eldee Plaza, Sector 5, Indira Nagar, Lucknow, Uttar Pradesh 226016",Hypermarket, 1800 891 0001,26.8725343,80.9834778,https://www.google.com/maps/place/Reliance+SMART+Bazaar/data=!4m7!3m6!1s0x399be3f77a6ed373:0xf62d04e5ac28b9c4!8m2!3d26.8725343!4d80.9834778!16s%2Fg%2F11v44w72x9!19sChIJc9NuevfjmzkRxLkorOUELfY?authuser=0&hl=en&rclk=1,Reliance SMART Bazaar
JK80DKBT9mzkRSt2ZX918oyA," 1, Avadhpuri, Liberty Colony Park, Sarvodaya Nagar, Indira Nagar, Lucknow, Uttar Pradesh 226016",Grocery store, 098394 87476,26.8822427,80.9702203,https://www.google.com/maps/place/Jain+Provision+Store/data=!4m7!3m6!1s0x399bfd142803cd2b:0x20a37cdd5f99dd4a!8m2!3d26.8822427!4d80.9702203!16s%2Fg%2F11rj03sn6w!19sChIJK80DKBT9mzkRSt2ZX918oyA?authuser=0&hl=en&rclk=1,Jain Provision Store
Jc1E6Cj7jmzkR20lytKxGzFM," 297 A, 297 A, Sector 10 Main Rd, Sector 10, Indira Nagar, Lucknow, Uttar Pradesh 226016",Grocery store, 075100 03758,26.8883038,81.0034375,https://www.google.com/maps/place/Bestway+Supermart/data=!4m7!3m6!1s0x399be33e0a3a5173:0x53cc46acb47249db!8m2!3d26.8883038!4d81.0034375!16s%2Fg%2F11p64jmnjs!19sChIJc1E6Cj7jmzkR20lytKxGzFM?authuser=0&hl=en&rclk=1,Bestway Supermart
