placeId,address,sub_channel,phone,latitude,longitude,googleUrl,outlet_name
Jv8FvSDH9DDkRu6hi5JfBZdI," B-45/47 , Radial Road Number 4, PVR Cinema Road, BLock B, Connaught Place, New Delhi, Delhi 110001",Western apparel store, 091360 16046,28.6346732,77.2195764,https://www.google.com/maps/place/AND+Connaught+Place/data=!4m7!3m6!1s0x390cfd31486fc1bf:0xd265c197e462a8bb!8m2!3d28.6346732!4d77.2195764!16s%2Fg%2F11bttgs839!19sChIJv8FvSDH9DDkRu6hi5JfBZdI?authuser=0&hl=en&rclk=1,AND Connaught Place
Jx4nUQzL9DDkRSBy8VvVxC_8," Marina Arcade, G-21, Connaught Cir, Block G, Connaught Place, New Delhi, Delhi 110001",Cell phone store, 098999 49990,28.632925,77.2167304,https://www.google.com/maps/place/Telepathy/data=!4m7!3m6!1s0x390cfd3243d489c7:0xff0b71f556bc1c48!8m2!3d28.632925!4d77.2167304!16s%2Fg%2F11xh3fnjt!19sChIJx4nUQzL9DDkRSBy8VvVxC_8?authuser=0&hl=en&rclk=1,Telepathy
Jv3KLLUj9DDkRY-gol3vJ8jo," G 52, Block G, Connaught Place, New Delhi, Delhi 110001",Sportswear store, 011 4358 2596,28.6317445,77.2169799,https://www.google.com/maps/place/Sports+Station/data=!4m7!3m6!1s0x390cfd482d8b72bf:0x3af2c97b9728e863!8m2!3d28.6317445!4d77.2169799!16s%2Fg%2F11byyqr4ld!19sChIJv3KLLUj9DDkRY-gol3vJ8jo?authuser=0&hl=en&rclk=1,Sports Station
JFbF6SO79DDkR4jbUvkKSfdI," No A, 2, Rajiv Chowk, Block A, Connaught Place, New Delhi, Delhi 110001",Men's Pharmacy, 098196 35162,28.6324635,77.2180766,"https://www.google.com/maps/place/Rare+Rabbit,+Connaught+Place/data=!4m7!3m6!1s0x390cfdee487ab115:0xd27d9242bed436e2!8m2!3d28.6324635!4d77.2180766!16s%2Fg%2F11sjjww5jx!19sChIJFbF6SO79DDkR4jbUvkKSfdI?authuser=0&hl=en&rclk=1","Rare Rabbit, Connaught Place"
JU3pYji79DDkRen5o9jm2rjA," Ground Floor, 25 f, Rajiv Chowk, Block F, Connaught Place, New Delhi, Delhi 110001",Sporting goods store, 098110 19357,28.6313059,77.2196378,https://www.google.com/maps/place/Gupta+Sports+House/data=!4m7!3m6!1s0x390cfd2e8e587a53:0x30aeb639f6687e7a!8m2!3d28.6313059!4d77.2196378!16s%2Fg%2F11rvdfg9cd!19sChIJU3pYji79DDkRen5o9jm2rjA?authuser=0&hl=en&rclk=1,Gupta Sports House
JMZ5S7Tf9DDkR3iLfjLFukAQ," B-28, Rajiv Chowk, Block B, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 011 4151 3334,28.634304,77.219266,https://www.google.com/maps/place/Planet+Fashion/data=!4m7!3m6!1s0x390cfd37ed529e31:0x4906eb18cdf22de!8m2!3d28.634304!4d77.219266!16s%2Fg%2F12h_b87s8!19sChIJMZ5S7Tf9DDkR3iLfjLFukAQ?authuser=0&hl=en&rclk=1,Planet Fashion
Jk_Wd-SL9DDkRnI8p2r0eGSQ," N9, Connaught Cir, Block N, Connaught Place, New Delhi, Delhi 110001",Electronics store, 095992 33538,28.630095,77.219866,https://www.google.com/maps/place/Future+World+-+Apple+Premium+Reseller+Authorised+Service+Provider/data=!4m7!3m6!1s0x390cfd22f99df593:0x24191ebdda298f9c!8m2!3d28.630095!4d77.219866!16s%2Fg%2F11fmhnndx2!19sChIJk_Wd-SL9DDkRnI8p2r0eGSQ?authuser=0&hl=en&rclk=1,Future World - Apple Premium Reseller Authorised Service Provider
Jm-sg_jb9DDkR89sQWlZtk8w," F-20, Connaught Place, New Delhi, Delhi 110001",Men's Pharmacy, 011 4152 3006,28.6318403,77.2190339,https://www.google.com/maps/place/JACK%26JONES+STORE/data=!4m7!3m6!1s0x390cfd36fe20eb9b:0xcc936d565a10dbf3!8m2!3d28.6318403!4d77.2190339!16s%2Fg%2F11ck3b3g1_!19sChIJm-sg_jb9DDkR89sQWlZtk8w?authuser=0&hl=en&rclk=1,JACK&JONES STORE
JHUwcczf9DDkR7HNui-BSyvk," D-8, D Block, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 011 4019 7634,28.6339039,77.2208676,https://www.google.com/maps/place/Snowhite+Square/data=!4m7!3m6!1s0x390cfd37731c4c1d:0xf9ca52e08b6e73ec!8m2!3d28.6339039!4d77.2208676!16s%2Fg%2F12hqnl44g!19sChIJHUwcczf9DDkR7HNui-BSyvk?authuser=0&hl=en&rclk=1,Snowhite Square
Jj_lM4Tb9DDkRz0clvfsCtIw," E-23, Block E, Connaught Place, New Delhi, Delhi 110001",Grocery store, 011 4151 7456,28.6319856,77.2215145,https://www.google.com/maps/place/The+Oriental+Fruits+Mart/data=!4m7!3m6!1s0x390cfd36e14cf98f:0x8cb402fbbd2547cf!8m2!3d28.6319856!4d77.2215145!16s%2Fg%2F1tffs9gd!19sChIJj_lM4Tb9DDkRz0clvfsCtIw?authuser=0&hl=en&rclk=1,The Oriental Fruits Mart
JXSkMp5T9DDkRBvORtLIt2vs," F, 13, Rajiv Chowk, near Metro Gate No: 5, Block F, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 011 4578 5556,28.6313629,77.2205529,"https://www.google.com/maps/place/Allen+Solly,+CP,+Family+Store/data=!4m7!3m6!1s0x390cfd94a70c295d:0xfbda2db2b491f306!8m2!3d28.6313629!4d77.2205529!16s%2Fg%2F1v2gc3px!19sChIJXSkMp5T9DDkRBvORtLIt2vs?authuser=0&hl=en&rclk=1","Allen Solly, CP, Family Store"
JtTyDEEj9DDkRiHuU5UhMszU," No P6, 90, Connaught Cir, Block P, Connaught Place, New Delhi, Delhi 110001",Computer Hardware Company, 086575 68541,28.6317949,77.2162755,https://www.google.com/maps/place/HP+World+-+Connaught+Place/data=!4m7!3m6!1s0x390cfd4810833cb5:0x35b34c48e5947b88!8m2!3d28.6317949!4d77.2162755!16s%2Fg%2F12ll2gm99!19sChIJtTyDEEj9DDkRiHuU5UhMszU?authuser=0&hl=en&rclk=1,HP World - Connaught Place
JJ03aITf9DDkRaxiwh0rTPPc," Shop No E1, Gate No 4, Rajiv Chowk, opposite Metro Station, Block E, Connaught Place, New Delhi, Delhi 110001",Watch store, 089291 05293,28.6333096,77.2214161,https://www.google.com/maps/place/Titan+World/data=!4m7!3m6!1s0x390cfd3721da4d27:0xf73cd34a87b0186b!8m2!3d28.6333096!4d77.2214161!16s%2Fg%2F1tf6kl6n!19sChIJJ03aITf9DDkRaxiwh0rTPPc?authuser=0&hl=en&rclk=1,Titan World
Jw6YKOeH9DDkR3gerYHDsBRM," No G, 54, Radial Rd Number 2, Block G, Connaught Place, New Delhi, Delhi 110001",Electronics store, 011 4951 6428,28.6317391,77.2169804,https://www.google.com/maps/place/Future+World+-+Apple+Authorised+Reseller+Authorised+Service+Provider/data=!4m7!3m6!1s0x390cfde1390aa6c3:0x1305ec7060ab07de!8m2!3d28.6317391!4d77.2169804!16s%2Fg%2F1hc1ylf74!19sChIJw6YKOeH9DDkR3gerYHDsBRM?authuser=0&hl=en&rclk=1,Future World - Apple Authorised Reseller Authorised Service Provider
J9WM9cDf9DDkRYvvU_INeXqg," D-1, Odeon Building, Radial Rd 5, Connaught Place, New Delhi, Delhi 110001",Toy store, 011 2341 2065,28.6343115,77.2211807,https://www.google.com/maps/place/Ram+Chander+%26+Sons+Toy+Store/data=!4m7!3m6!1s0x390cfd37703d63f5:0xa85e5e83fcd4fb62!8m2!3d28.6343115!4d77.2211807!16s%2Fg%2F1tf_r7q5!19sChIJ9WM9cDf9DDkRYvvU_INeXqg?authuser=0&hl=en&rclk=1,Ram Chander & Sons Toy Store
JNXcKNEj9DDkRVKCdD1wKPSI," N Block, N-22, Connaught Cir, Block N, Connaught Place, New Delhi, Delhi 110001",Cell phone store, 011 2332 1066,28.6303688,77.2209381,https://www.google.com/maps/place/Samsung+Experience+Store+-+Siyaram+Brothers+-+Connaught+Place/data=!4m7!3m6!1s0x390cfd48340a7735:0x223d0a5c0f9da054!8m2!3d28.6303688!4d77.2209381!16s%2Fg%2F1tds5293!19sChIJNXcKNEj9DDkRVKCdD1wKPSI?authuser=0&hl=en&rclk=1,Samsung Experience Store - Siyaram Brothers - Connaught Place
JBx2xxTf9DDkRd7UVF7kgCKo," No. 12, C Block, Rajiv Chowk, Block C, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 080 4809 0950,28.6343363,77.2203912,https://www.google.com/maps/place/Park+Avenue/data=!4m7!3m6!1s0x390cfd37c5b11d07:0xaa0820b91715b577!8m2!3d28.6343363!4d77.2203912!16s%2Fg%2F1vjdnft4!19sChIJBx2xxTf9DDkRd7UVF7kgCKo?authuser=0&hl=en&rclk=1,Park Avenue
JvT0k3kn9DDkRC7QIAsjz9TI," Regal Building, 16 A, Connaught Place, New Delhi, Delhi 110001",Leather goods store, 011 4150 1238,28.6305407,77.2173963,https://www.google.com/maps/place/Sreeleathers+Showroom/data=!4m7!3m6!1s0x390cfd49de243dbd:0x32f5f3c80208b40b!8m2!3d28.6305407!4d77.2173963!16s%2Fg%2F124yp00mr!19sChIJvT0k3kn9DDkRC7QIAsjz9TI?authuser=0&hl=en&rclk=1,Sreeleathers Showroom
JY2xo9MriDDkREUnh7_iuhnQ," Shop No N 1, Gate 6, near Palika Parking, Block N, Connaught Place, New Delhi, Delhi 110001",Home audio store, 080 3778 2694,28.6302535,77.2198838,https://www.google.com/maps/place/The+Bose+Store/data=!4m7!3m6!1s0x390ce2caf4686c63:0x7486aef8efe14911!8m2!3d28.6302535!4d77.2198838!16s%2Fg%2F1hc223_h5!19sChIJY2xo9MriDDkREUnh7_iuhnQ?authuser=0&hl=en&rclk=1,The Bose Store
J6aYR7Tf9DDkR-soEb8jmhWE," 19, Block B, B, Near, Mc Donald, Inner Circle, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 011 4567 4047,28.6340992,77.2188951,https://www.google.com/maps/place/Levi%27s+Exclusive+Store/data=!4m7!3m6!1s0x390cfd37ed11a6e9:0x6185e6c86f04cafa!8m2!3d28.6340992!4d77.2188951!16s%2Fg%2F12hwh8dh0!19sChIJ6aYR7Tf9DDkR-soEb8jmhWE?authuser=0&hl=en&rclk=1,Levi's Exclusive Store
JAzzMcjf9DDkRNSZLdMaMP4o," D-9 Near Odeon Cinema, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001",Shoe store, 011 2341 7712,28.6339077,77.2210939,https://www.google.com/maps/place/The+Heels/data=!4m7!3m6!1s0x390cfd3772cc3c03:0x8a3f8cc6744b2635!8m2!3d28.6339077!4d77.2210939!16s%2Fg%2F1tdw1vwz!19sChIJAzzMcjf9DDkRNSZLdMaMP4o?authuser=0&hl=en&rclk=1,The Heels
JfQW2sDX9DDkRFqetHBQr36A," Sony Center, F 30, Janpath Rd, Block F, Connaught Place, New Delhi, Delhi 110001",Electronics store, 011 4123 5777,28.6307572,77.2197979,https://www.google.com/maps/place/SONY+CENTER+-+AVIT+DIGITAL/data=!4m7!3m6!1s0x390cfd35b0b6057d:0xa0df2b141cada716!8m2!3d28.6307572!4d77.2197979!16s%2Fg%2F1tctk4w9!19sChIJfQW2sDX9DDkRFqetHBQr36A?authuser=0&hl=en&rclk=1,SONY CENTER - AVIT DIGITAL
JCZ2dujf9DDkRa7FxA-U6WsQ," # F-6, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 011 2331 3758,28.6317583,77.220936,https://www.google.com/maps/place/Tommy+Hilfiger+Store/data=!4m7!3m6!1s0x390cfd37ba9d9d09:0xc45a3ae50371b16b!8m2!3d28.6317583!4d77.220936!16s%2Fg%2F12hv4w8vc!19sChIJCZ2dujf9DDkRa7FxA-U6WsQ?authuser=0&hl=en&rclk=1,Tommy Hilfiger Store
JsSRokTb9DDkRun7xtB--CIs," N-40,Outer Cirlce, Connaught Place, New Delhi, Delhi 110001",Camera store, 093112 28730,28.6307479,77.221515,https://www.google.com/maps/place/Canon+Flagship+Store/data=!4m7!3m6!1s0x390cfd36916824b1:0x8b08be1fb4f17eba!8m2!3d28.6307479!4d77.221515!16s%2Fg%2F1tftjljx!19sChIJsSRokTb9DDkRun7xtB--CIs?authuser=0&hl=en&rclk=1,Canon Flagship Store
JU_yJHSv9DDkRNkHGQYS7uo4," Gate No. 8, Metro Station, Shop #A-14 A Block, Connaught Cir, New Delhi, Delhi 110001",Men's Pharmacy, 011 4375 0018,28.6331865,77.2181373,https://www.google.com/maps/place/Louis+Philippe+-+CP+A+Block/data=!4m7!3m6!1s0x390cfd2b1d89fc53:0x8ebabb8441c64136!8m2!3d28.6331865!4d77.2181373!16s%2Fg%2F11b6j6kb79!19sChIJU_yJHSv9DDkRNkHGQYS7uo4?authuser=0&hl=en&rclk=1,Louis Philippe - CP A Block
JgQV9yjD9DDkR6wEJ1cl0k_o," D Block, Shop-5 Inner Circle, STREET NO 5, near BATA SHOW, Connaught Place, New Delhi, Delhi 110001 Located in: Rajiv Chowk",Pharmacy, 099533 28078,28.6339219,77.220817,https://www.google.com/maps/place/JOCKEY+STORE+%28STOCKIST%29/data=!4m7!3m6!1s0x390cfd30ca7d0581:0xfa9374c9d50901eb!8m2!3d28.6339219!4d77.220817!16s%2Fg%2F1pxq80r56!19sChIJgQV9yjD9DDkR6wEJ1cl0k_o?authuser=0&hl=en&rclk=1,JOCKEY STORE (STOCKIST)
J4TE7HDf9DDkRW5InAHZRO6g," no- 4, E-3,Ground, Mezzanine & E-30, First and second floor, Rajiv Chowk, near Metro gate, Block E, Connaught Place, New Delhi, Delhi 110001",Sportswear store, 092891 36471,28.633101,77.221446,https://www.google.com/maps/place/Adidas+Store/data=!4m7!3m6!1s0x390cfd371c3b31e1:0xa83b51760027925b!8m2!3d28.633101!4d77.221446!16s%2Fg%2F1262g9w3f!19sChIJ4TE7HDf9DDkRW5InAHZRO6g?authuser=0&hl=en&rclk=1,Adidas Store
JEelMwTf9DDkRWoExgq6CRkI," 16 -B, Ground Floor, Inner Circle, Connaught Place, New Delhi, Delhi 110001",Shoe store, 011 4358 1891,28.6342823,77.2194729,https://www.google.com/maps/place/Woodland/data=!4m7!3m6!1s0x390cfd37c14ce911:0x424682ae8231815a!8m2!3d28.6342823!4d77.2194729!16s%2Fg%2F1tk6t8z9!19sChIJEelMwTf9DDkRWoExgq6CRkI?authuser=0&hl=en&rclk=1,Woodland
J0S4b7Df9DDkRBXhY55uARYg," No B16, B Block, Rajiv Chowk, opposite Metro Gate No 1, Block B, Connaught Place, New Delhi, Delhi 110001",Outdoor clothing and equipment shop, 011 4902 7802,28.634142,77.2190296,https://www.google.com/maps/place/Wildcraft/data=!4m7!3m6!1s0x390cfd37ec1b2ed1:0x8845809be7587805!8m2!3d28.634142!4d77.2190296!16s%2Fg%2F11c6c8668p!19sChIJ0S4b7Df9DDkRBXhY55uARYg?authuser=0&hl=en&rclk=1,Wildcraft
JK4HFHTf9DDkRHTZhiaANK1w," 11-E, Inner Circle, Block E, Connaught Place, Delhi, New Delhi, Delhi 110001",Pharmacy, 080 6986 7481,28.6325588,77.2214154,https://www.google.com/maps/place/The+Raymond+shop/data=!4m7!3m6!1s0x390cfd371dc5812b:0x5c2b0da08961361d!8m2!3d28.6325588!4d77.2214154!16s%2Fg%2F12lkkrbpn!19sChIJK4HFHTf9DDkRHTZhiaANK1w?authuser=0&hl=en&rclk=1,The Raymond shop
JHT-X7jf9DDkRz3oUIeeiIZE," D-4, Radial Rd 5, D Block, Connaught Place, New Delhi, Delhi 110001",Shoe store, 092508 08868,28.6340125,77.2207747,https://www.google.com/maps/place/Bata+Shoe+Store/data=!4m7!3m6!1s0x390cfd37ee973f1d:0x9121a2e721147acf!8m2!3d28.6340125!4d77.2207747!16s%2Fg%2F1pw3yx5v7!19sChIJHT-X7jf9DDkRz3oUIeeiIZE?authuser=0&hl=en&rclk=1,Bata Shoe Store
Jm_PO2Ob9DDkRMnjp6xMVu3k," No. C, C Block, 15, Rajiv Chowk, Block C, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 011 4351 5627,28.6342019,77.2204811,https://www.google.com/maps/place/Van+Heusen+Connaught+Place+-+C+Block/data=!4m7!3m6!1s0x390cfde6d8cef39b:0x79bb1513ebe97832!8m2!3d28.6342019!4d77.2204811!16s%2Fg%2F11sb7_9lnr!19sChIJm_PO2Ob9DDkRMnjp6xMVu3k?authuser=0&hl=en&rclk=1,Van Heusen Connaught Place - C Block
Jh1555zf9DDkRYNaJIqb5Wao," No A24, Block A, Connaught Place, Delhi, New Delhi, Delhi 110001 Floor 0 · Rajiv Chowk",Cell phone store, 095600 99749,28.633705,77.2177549,https://www.google.com/maps/place/Hotspot+Mobile+Store/data=!4m7!3m6!1s0x390cfd37e7795e87:0xaa59f9a62289d660!8m2!3d28.633705!4d77.2177549!16s%2Fg%2F11bbt8h_x6!19sChIJh1555zf9DDkRYNaJIqb5Wao?authuser=0&hl=en&rclk=1,Hotspot Mobile Store
JRfRBUpn8DDkR_MoVmcstNc4," Mezzanine Floor, No:4, Block C-6, Ground, &, Radial Road, Delhi, 110001 Located in: Jain Book Depot",Pharmacy, 011 4579 4102,28.6345831,77.2200787,"https://www.google.com/maps/place/Go+Colors+-+Connaught+Place+%7C+Women%27s+Leggings,+Jeans+%26+Pants/data=!4m7!3m6!1s0x390cfc995241f445:0xce352dcb9915cafc!8m2!3d28.6345831!4d77.2200787!16s%2Fg%2F11f4r114mk!19sChIJRfRBUpn8DDkR_MoVmcstNc4?authuser=0&hl=en&rclk=1","Go Colors - Connaught Place | Women's Leggings, Jeans & Pants"
JT64yWHT9DDkRTd2xcYJ_mSo," Auliya Masjid, shop no 33 NDMC Market, Outer Circle, Connaught Place Opposite Lazeez Affair Block K Connaught Place outer circle, Minto Rd, Before, New Delhi, Delhi 110001",Cell phone store, 088609 58882,28.6355414,77.2208503,https://www.google.com/maps/place/iGENIUS+%7C+Apple+Authorised+Store+%7C+Apple+Service+%7C/data=!4m7!3m6!1s0x390cfd745832ae4f:0x2a997f8271b1dd4d!8m2!3d28.6355414!4d77.2208503!16s%2Fg%2F11h578_0m5!19sChIJT64yWHT9DDkRTd2xcYJ_mSo?authuser=0&hl=en&rclk=1,iGENIUS | Apple Authorised Store | Apple Service |
JRbjCa8j9DDkRJQYJrjJMeqI," Shop No B22 and B23, Ground Floor, Rajiv Chowk, Block B, Connaught Place, Central Delhi, New Delhi, Delhi 110001",Pharmacy, 092059 54098,28.6342137,77.2190474,https://www.google.com/maps/place/Jockey+Exclusive+Store/data=!4m7!3m6!1s0x390cfdc86bc2b845:0xa27a4c32ae090625!8m2!3d28.6342137!4d77.2190474!16s%2Fg%2F11s86vfhdb!19sChIJRbjCa8j9DDkRJQYJrjJMeqI?authuser=0&hl=en&rclk=1,Jockey Exclusive Store
JPToc01LiDDkRhlijj6y14ZE," C-7, Rajiv Chowk, Connaught Place, New Delhi, Delhi 110001 Floor 0 · Manyavar",Shoe store, 095558 31494,28.6340051,77.2199106,https://www.google.com/maps/place/Hush+Puppies+Store/data=!4m7!3m6!1s0x390ce252d31c3a3d:0x91e1b5ac8fa35886!8m2!3d28.6340051!4d77.2199106!16s%2Fg%2F11b7m9kx26!19sChIJPToc01LiDDkRhlijj6y14ZE?authuser=0&hl=en&rclk=1,Hush Puppies Store
Je3AA6zf9DDkRRN7pNxhgdCQ," Rajiv Chowk Metro Station, RCK/K-30 Gate 1, 2, Unpaid Area, New Delhi, Delhi 110001 Located in: Rajiv Chowk",Department store, 089293 59777,28.6341454,77.2188525,https://www.google.com/maps/place/WHSmith+Store/data=!4m7!3m6!1s0x390cfd37eb00707b:0x2474601837e9de44!8m2!3d28.6341454!4d77.2188525!16s%2Fg%2F11bxc3q5tg!19sChIJe3AA6zf9DDkRRN7pNxhgdCQ?authuser=0&hl=en&rclk=1,WHSmith Store
JkbbRGyv9DDkRTISpwgGQTG4," F, 11, Block F, Connaught Place, New Delhi, Delhi 110001",Pharmacy, 092666 29312,28.6315776,77.2206429,https://www.google.com/maps/place/Cantabil/data=!4m7!3m6!1s0x390cfd2b1bd1b691:0x6e4c9001c2a9844c!8m2!3d28.6315776!4d77.2206429!16s%2Fg%2F1tdn719h!19sChIJkbbRGyv9DDkRTISpwgGQTG4?authuser=0&hl=en&rclk=1,Cantabil
